,PHA-L,PHA-E,DSL,ConA,PNA,MAL-I,MAL-II,SNA,DBA,ECA,AAL,LEL,GSL-II,Galectin-3,UEA-I
LINC02245,0.065095159188942,0.0163537430433865,0.05219089902428821,0.013255298523778138,0.04999864352489712,-0.03308524951272999,0.06890717651490759,0.06342452705111672,0.017275433315677474,0.1086796224329963,-0.009006085673555958,-0.00033706879202928384,-0.02262390055912159,0.046998906573160894,0.033987414447616666
SLC1A4,0.06754488402797379,-0.019161797409232996,0.025254459471017933,0.008995445338407237,0.030164414388971512,-0.07659157273210766,0.04941129621876247,0.07297764657975185,0.0711108705247103,0.13073793088666813,0.007151103679810557,-0.003236736699892651,0.04621121967542029,0.09162171105145071,0.032364849659348
SPRED2,0.06251818352496422,0.03783797218003324,0.03148887718327889,0.04709370925788277,0.009553897776478599,-0.05755374771309826,0.05257908876583977,0.07059380380023689,-0.006651302168593713,0.08437261711342313,0.054336663138026806,-0.005287111781163095,-0.012767132328113313,0.04029403162095599,0.020071868776986974
LINC02934,0.02967917664526486,0.02732610688299669,0.03698657796329328,0.05105268985945737,-0.020171588649173948,0.05568089447032182,0.049428846428376874,0.028786470798420363,0.038463249327705,0.016947326241405988,0.03311241473424279,0.01954234239893104,0.10587900943190937,0.008349926777039518,-0.013780953408662583
MEIS1,-0.026533173650983788,-0.0374100252633085,-0.023333610301442712,-0.04057486593400765,0.007109254793329307,-0.04354860575904345,0.007800870238468408,-0.0034046830930607257,0.004813276914450725,0.02363281867669736,-0.015006118752828328,-0.008441158881677801,0.030664442550590212,0.025736095452659695,-0.025010226278532284
LINC01828,0.028688309201061486,-0.015487467748235367,0.02498820886176422,0.013259869834111166,-0.005816700699684084,-0.011341023036564792,0.05340697757581796,0.0544085304125596,0.046671943148761184,0.03921946403738452,0.021270051097011605,0.007874928065171658,0.044311269923638305,0.011338880906482295,-0.02132454359516316
LINC01829,3.0185303594326524e-05,0.006874192092801666,0.04013042971108609,0.037997505965448944,0.013278028036905889,0.028919153475315512,0.046194445843331225,0.06725175026974849,0.025975043299276152,0.06259076276853359,0.04387801789985014,0.04062520928067929,0.059353494526535065,0.024054991303923523,-0.008401736409233055
ENSG00000289156,0.07527133775999009,-0.008620805492223842,0.052524261457249165,0.0236314832723584,0.03743131806185631,-0.0012627692286669337,0.062275280653865714,0.0533819284615451,0.06227566175036139,0.07650467088683809,0.004485862980208673,-0.0010813734919902695,0.03799382234364129,-0.0036640211503729697,0.0200791244291661
PLEK,0.009531581574533583,0.1297083948666522,0.09735546122684967,0.06129622980838806,0.038688975930610936,0.1702464754949508,-0.029620306530598526,-0.04462434380505259,0.020459560835049347,-0.0876032656047458,0.04466466224834626,0.12044891613401659,0.01667254845717999,-0.019836317479887913,-0.013082893301859154
APLF,0.049344259492548635,0.022209561529559115,0.05982827567779024,0.057647495600037006,0.06653417657337131,0.011736514987566494,0.05768152916064198,0.08910095965810039,-0.024515063848922686,0.07676483376760754,0.0966766765700069,0.01687147988132105,0.020429749557970816,0.022034104911100864,0.01850585065975714
ANTXR1,0.03728365251025749,-0.0002507242091694591,0.03582371410691964,0.024780285533238067,-0.012329724465191521,-0.010840219509325103,0.06441810324909258,0.04214357875018917,-0.00862815875891209,0.06518253864772995,-0.005339118962457004,-0.009169744386297541,0.042878017709437326,0.03869394832056975,-0.008423499078413433
GFPT1,0.09732243990876578,0.03181769953247546,0.07194631132128455,0.07577843976726734,-0.008275632826193874,0.015401309225943863,0.06705713531264028,0.07314026657997429,0.006280198056577726,0.06710248458953288,0.0571687994408568,0.022616067471401206,0.005547351128821038,0.07408342754928542,0.07277209688757946
ENSG00000231024,0.027570215998657815,0.058107949922572434,0.04979045745359663,0.06337677206780062,0.021148854507193157,0.05002302990316847,0.01906730925919841,0.036205472057490994,0.04022050048347261,-0.008807203771597103,0.011807969210101502,0.038369633278298815,0.007450329991412852,0.007501947651395516,-0.013780953408662583
TGFA,0.06992026070602965,0.07292282692656407,0.08260633290614966,0.0854744071761381,0.022191011996864442,0.05021925800985518,0.0835333836030701,0.08104345800469903,0.004809878745634069,0.04816148797576628,0.07778698278698612,0.04002493282304824,0.02345881047966865,0.035319101547408346,-0.005323091476499868
PAIP2B,0.07997875235202903,0.05525805528413177,0.06461525549311159,0.06410165911647529,0.0014350191774218288,0.02299980787814732,0.05283587349785978,0.07287535278329975,0.018690582723085845,0.05069727153229257,0.04235354668373189,0.022592749838135136,0.008723063440387879,-0.003327184501944158,-0.02848279492818295
C2orf78,-0.031850910259051186,-0.001042179294590905,-0.012714414013238525,-0.008546280938212511,-0.007113315536293231,-0.004377071085036477,-0.029876545660933212,-0.03647552169108779,-0.004977792968743403,-0.022461530184922952,0.01913074724710262,-0.0045854935637890965,0.09233969711155172,0.04207467256672718,-0.0048597198610228
ENSG00000287250,0.0797853909654446,0.044973177449500565,0.061612708037362,0.07079595088281422,-0.022569208667264008,0.03385394163394936,0.06347529601611987,0.07806677639798364,0.03226959026189787,0.02247729365288446,0.031207210546217355,0.01836363829265449,0.09361253127504686,-0.02429089734484185,-0.015418974604495813
M1AP,0.009414355534353571,-0.012580062907806278,-0.024693980123723466,-0.021988794544693043,0.011419405027720484,-0.035825767453596384,-0.019151807372303768,-0.013626696420669203,-0.015793598307400923,0.006683777381786518,-0.01123091796675424,-0.010266129950894022,0.0038816740474217674,0.03821927260233989,0.032863359269672855
TACR1,0.03699801038134849,0.07956970290925676,0.032998725100871804,0.07674274008106463,0.02587106416037598,0.013331982030761557,0.0727220229318095,0.10614612941614322,-0.004098760348420676,0.0649071019632644,0.07356954245035252,0.0018039617269933537,-0.024192399516999943,0.058080663238614105,0.04754574824952661
ENSG00000270571,0.0025033808620518994,0.00921950640752433,0.016578495366083957,0.0346381013916575,0.006967114617178818,0.01313242759699482,0.01582723855281491,0.0004559820194643587,0.02350754222632369,0.013635904517248871,0.040105505208688316,0.005160586766878029,-0.007623743503966714,0.04375137742316656,0.02649102623307462
ENSG00000227088,0.018011759294965624,0.03223807951267866,-0.00785097695899428,0.029182422715847596,-0.007113315536293231,-0.003334911302884935,0.02709733211107896,0.012297461598709597,0.15023884232934634,-0.022461530184922952,0.020806433137359786,-0.011324779559054893,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
DNAH6,0.051888814600777974,0.0055470318427236565,0.02014997492629268,-7.63436447821123e-05,-0.01379602809154104,-0.03136273927058653,0.03367760740219329,0.04285291975586332,0.019911977015077575,-0.008856265324537756,-0.00033776839889375934,-0.03032715019957347,0.014225681589389865,-0.019164054451691198,0.021617581358614055
GNLY,-0.17234956266564305,-0.1123784724704263,-0.047329513698920404,-0.10683096054750502,-0.013646252258510577,0.11105599258186231,-0.06590319221588582,-0.010450238622092843,-0.01105338170636806,-0.06587872208508604,0.01501444027229938,0.19280200942529677,-0.03373190185258927,0.071377690323083,-0.05016212446810386
CD8A,0.07817202714343231,0.06037026813974846,0.12345163806176299,0.11822866901697182,0.018847701840977466,0.04049821224679101,0.11103359210417289,0.16097241880369,0.009017595529575102,0.11290409988587422,0.09139542986183838,0.051489841460366524,0.004039161642384893,0.08924163960326796,0.05809635992959983
CD8B,0.1580021562717105,0.09319404391108004,0.18818375763295517,0.1298152817977011,0.131201072811749,-0.02872188860138301,0.19211948589590055,0.21582865505698418,0.04262419604432868,0.2140597150168328,0.11453229898153139,-0.03384293425339776,0.046040101340573465,0.0618877089280309,0.17148727386770665
ENSG00000287763,0.027469671511627113,-0.03564253187500895,-0.03849063040073302,-0.032170146946279614,-0.007113315536293231,-0.03783040009210098,-0.04495377916889254,-0.04363167166095834,-0.004977792968743403,-0.022461530184922952,0.0046081361982072,-0.028902504886913098,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
LINC01943,0.060816605429240764,0.01630478409340918,0.01702443425086624,0.02519380891199411,0.017666482744276124,-0.013374125488628024,0.04150789760436609,0.051574506161012654,0.08563035842119393,0.060592447747110534,0.0023660914773405675,-0.0032657076824874937,-0.02625413898003127,-0.00011712992785897422,-0.01462231438146103
CYTOR,0.10089153495269623,0.0695977964662151,0.06748262708187018,0.08425422992811885,-0.0015257832532756363,0.005632611097297632,0.06573590227198457,0.109747808203445,0.018255728665547973,0.087339801794349,0.06895289275825764,0.041193976564360774,0.0199838078328337,0.1068878084097724,0.07006113022190247
ANKRD36BP2,0.05700521260862147,0.016320035051677152,-0.010007664661219417,0.016546634627659124,-0.015929369055568573,-0.010120198063525692,0.045872870248987646,0.024400100676756614,-0.011147136785478219,0.04280042799362159,0.008285690488708967,-0.03209542846362868,0.020805024105162828,-0.0010902138400375246,-0.010882727017793501
IGKC,0.017439307662664102,0.0060057915542422085,0.005640482777181481,-0.00010518935610476559,-0.0024916912318317386,-0.033155365721099055,0.02023298446489958,0.01964066128036268,-0.020021918630095694,0.047136809337412086,0.043499868350183074,0.0022386517752826236,0.008065314479549933,0.022922087815425794,-0.019546999289329858
CRACDL,-0.0030249779277934335,-0.055115109904495814,-0.014327595471982259,-0.03281828698283638,0.027637816081089027,-0.05996171474398878,0.043211504414980624,0.05968670371947308,0.00653292257302131,0.06311156047695583,0.024406110079555666,-0.01672305795379072,0.010856088097764028,0.006950569722146206,0.006263063798617738
AFF3,0.01164947030457813,-0.11643438138620879,-0.03051690678069716,-0.07821223912618731,0.038001637143788396,-0.18079449006128945,0.03648002946208235,0.09400978108317609,-0.029893241291782086,0.2042134225140703,-0.00041683579168874446,-0.0365833769001648,-0.006936213219711603,0.10785237325108647,0.04042238180731506
TBC1D8,0.06583282536287663,-0.0011075783091327254,0.02437882500023701,0.0045809237066170546,0.02101079505280714,-0.04200103389282822,0.051927614460433286,0.020010275907194255,-0.012479646411159775,0.06702775497773347,-0.03041490384581891,-0.011534733972508935,0.03828327877758408,0.0014387708746897983,0.035981685019072465
RFX8,0.04542162701525692,-0.001894428246556738,-0.002056970424369067,-0.005074416413714011,-0.014242398530412752,-0.03073741470464247,0.0329394321889916,0.050440798451840116,-0.00996661977118956,0.051035249354619436,0.009367907026246625,-0.00024146335748129576,0.033362016293363654,0.02319731741104472,0.07013754170355423
IL1R1,0.03896261802555375,-0.007360178387300345,0.009685088941226086,-0.0021726756282064853,-0.022569208667264008,-0.05062200155940709,0.009297081692279626,0.02979293623985216,-0.015793598307400923,0.05823478396744945,-0.023816220984544962,-0.03195833284476938,-0.027684530070646574,0.04083471279245408,-0.015418974604495813
IL18RAP,-0.05412611011042835,0.02247581308533263,0.0187926458403781,0.045579441083035285,0.0006367003839216621,0.008520334409685991,0.08066396743079793,0.1258020591434574,0.014156452927998355,0.054943356276807014,0.0926076141654374,0.03960358662056096,0.02306872817547797,0.10588212795592047,-0.019822432599750497
TMEM182,0.005897160026613363,0.017440172527883154,0.026214565760979833,0.013724831243408493,-0.03241584936137479,-0.0030115390681225455,0.024697343195734047,0.052939230042125106,-0.047648969082468066,0.05385833546092081,0.008082359749079296,0.022930927109256156,-0.01465772199643749,0.04011977057158879,0.020060581534463832
CCDC138,0.06192539881016538,0.05280091858784613,0.07228310120528995,0.08104239909245314,0.004480224999568662,0.004287482538457349,0.067831414788896,0.10667615945290918,-0.021829696502166783,0.08312074318452987,0.040431244906827396,0.0172870681174665,0.017191933848435963,0.036284488230299214,0.01011632750258249
SH3RF3,0.10352516740322651,0.01917971274803161,0.1194464881799125,0.06151080374006545,0.0789262386708688,-0.03086529114226623,0.1409357553530955,0.12171580429799796,-0.020021918630095694,0.10127827050560569,0.045518909321289575,-0.0365604134577861,0.05422991436785305,0.03409918730791532,0.018420496549579734
NPHP1,0.008866242914139438,0.008767291938963159,0.03145594165624926,0.04726242849413379,0.025577591241434397,0.0010486394871852117,0.07588345633642984,0.07544487155336098,-0.020021918630095694,0.04015984399032051,0.025736836387940134,-0.008943495951330906,0.03421127805252196,0.02159468290981782,0.019287162618052786
ENSG00000290732,0.007258463600037616,-0.024163900983346732,0.009843109590661977,0.0012469776894694852,-0.010063461444664882,0.01810619232963375,0.023298040422954556,0.023056657242626705,-0.007042261427162448,0.03754891087626813,-0.026365200362135924,0.04427818899771083,-0.012344349555495132,0.012260463083363388,-0.006875219186292414
ACOXL,0.01639321083084524,0.04892997091251953,-0.007000738492038898,0.024079523657906825,-0.004464020257250517,-0.012147410751788044,0.017782020660179997,0.02947829820917126,0.049915212381354386,0.04142288557003847,0.031033521671635336,-0.013223679311039715,0.05558554790293546,0.038006413689205466,0.01616462837982706
ENSG00000286904,0.06647587146162703,0.05927176715997929,0.05758926705955606,0.0823286672979527,0.036710602032875475,-0.031423073638486544,0.09876362114657684,0.07338128384854152,0.008727025980619137,0.06840160634170021,0.04483440787066561,-0.05567788786216109,0.020012760429050747,-0.005899728383293007,0.04267074191630954
TTL,0.08218200723423907,0.04374593809262807,0.07371375573100056,0.060171036856049125,0.04320500538662097,0.02711950490130966,0.06984377292962832,0.09665863718448581,0.028502133260171154,0.07757062431988011,0.04046293457522241,0.02316755887278754,0.03736999770522395,0.03799882726514456,0.016543516972557237
IL1A,-0.004302102397837553,0.026661218503558723,0.022484401148810344,0.054206785399787155,-0.010063461444664882,0.01653221391131822,0.051216152773972096,0.04068375958005259,0.207749783198191,0.019102017029511763,0.05354394573075961,-2.6041897145751586e-05,-0.012344349555495132,0.038753185444104006,-0.006875219186292414
IL1B,0.045506763642556014,0.030583109647481684,0.004630102688659554,0.03829942922606912,-0.025761440099212052,0.005168253809249331,-0.005960162150297214,0.03867057348528391,-0.018027474633493596,0.03941573296672218,0.026444649072548256,0.0215837365522976,0.019329806058165387,0.029194707555275954,0.025531137488211605
IL1RN,0.025759811654503372,0.04602163412930468,0.03171140886550764,0.041949987630824595,0.03157787242648261,0.04163009792642935,0.003059894559111029,0.023181919414225895,0.006716390935246862,-0.016112272552023667,0.020519785858197737,0.031546213074974766,0.02762464998101467,-0.0064477143174243795,-0.024515439862558698
